img_path,xmin,ymin,xmax,ymax,score,img_name,tile_index,tile_xmin,tile_ymin,tile_xmax,tile_ymax,x,y,Xmin,Ymin,Xmax,Ymax,X_d,Y_d,lon_d,lat_d,is_musacea_d,is_banana,ground_index,name,lat_g,lon_g,diameter,height,year,plot_id,tree_id,is_musacea_g,site,X_g,Y_g,updated diameter,group,updated height,AGB,carbon,id,banana
Manuel_Macias_RGB_9_9748_0_13748_4000.png,67.65033721923828,877.9742431640625,689.4468383789062,1523.83984375,0.3843924105167389,Manuel_Macias_RGB,9,9748,0,13748,4000,378.54858779907227,1200.9070434570312,9815.650337219238,877.9742431640625,10437.446838378906,1523.83984375,10126.548587799072,1200.9070434570312,-79.59405207037936,-1.129260098850886,0.01,False,237,Cacao,-1.12926325,-79.59396608,0.0,0.0,2019.0,P7,0.0,0.0,Manuel_Macias_RGB,9899.913995370323,2928.243112124608,2.38731856379,cacao,0.0,0.6765960796223504,0.2638724710527166,237,0
Carlos_Vera_Arteaga_RGB_4_3800_0_7800_4000.png,6.747067928314209,3299.588134765625,118.09046173095705,3532.442626953125,0.2286683022975921,Carlos_Vera_Arteaga_RGB,4,3800,0,7800,4000,61.91876482963563,3415.515380859375,3806.747067928314,3299.588134765625,3918.090461730957,3532.442626953125,3862.918764829636,3416.515380859375,-79.59355525157787,-1.2011905146511723,0.01,False,177,Cacao,-1.20124552,-79.59335102,0.0,0.0,2017.0,P10,432.0,0.0,Carlos_Vera_Arteaga_RGB,6060.767119065624,4028.303113351723,7.957728545960001,cacao,0.0,7.338873345482527,2.862160604738186,177,0
Manuel_Macias_RGB_7_7600_3800_11600_7800.png,1476.2010498046875,1155.567626953125,1816.2071533203125,1519.9752197265625,0.6611352562904358,Manuel_Macias_RGB,7,7600,3800,11600,7800,1646.2041015625,1337.7714233398438,9076.201049804688,4955.567626953125,9416.207153320312,5319.975219726562,9246.2041015625,5137.771423339844,-79.59411072009702,-1.1294834351153118,0.99,True,33,Musacea,-1.12943624,-79.59403101,24.1914947797,0.0,2019.0,P7,0.0,1.0,Manuel_Macias_RGB,9250.802946648924,4758.915807838153,24.1914947797,banana,0.0,26.56579483308856,10.360659984904537,33,1
Flora_Pluas_RGB_2_0_7600_4000_11600.png,2378.677734375,1523.4609375,2989.400634765625,2208.94287109375,0.4391990303993225,Flora_Pluas_RGB,2,0,7600,4000,11600,2684.0391845703125,1866.201904296875,2378.677734375,9123.4609375,2989.400634765625,9808.94287109375,2684.0391845703125,9466.201904296877,-79.5417168175402,-2.2298025046514875,0.01,False,289,Cacao,-2.22982019,-79.54169707,5.18843901197,2.0,2017.0,P6,0.0,0.0,Flora_Pluas_RGB,5373.923542836976,9048.68406541183,5.18843901197,cacao,2.0,3.146586189875023,1.227168614051259,289,0
Carlos_Vera_Guevara_RGB_0_0_0_4000_4000.png,3311.54443359375,1400.6190185546875,3929.480224609375,2028.9168701171875,0.4810391962528229,Carlos_Vera_Guevara_RGB,0,0,0,4000,4000,3620.5123291015625,1714.7679443359375,3311.54443359375,1400.6190185546875,3929.480224609375,2028.9168701171875,3620.5123291015625,1714.7679443359375,-79.59128509778849,-1.1982375013559958,0.01,False,534,Mango,-1.19816777,-79.59123688,5.09294626942,0.0,2016.0,P3,251.0,0.0,Carlos_Vera_Guevara_RGB,5273.015728682053,2803.394325177894,5.09294626942,fruit,0.0,5.7068756448723645,2.2256815015002216,534,0
Flora_Pluas_RGB_17_11400_7600_15400_11600.png,247.7301025390625,2475.93359375,609.8497924804688,2898.739990234375,0.6357249021530151,Flora_Pluas_RGB,17,11400,7600,15400,11600,428.7899475097656,2687.3367919921875,11647.730102539062,10075.93359375,12009.849792480469,10498.739990234377,11828.789947509766,10287.336791992188,-79.54129362624373,-2.229847251179037,0.99,True,13,Musacea,-2.2297198,-79.54123897,11.4591291062,0.0,2017.0,P6,0.0,1.0,Flora_Pluas_RGB,11030.171513106672,7889.375392552699,11.4591291062,banana,0.0,5.408965225567181,2.1094964379712007,13,1
Flora_Pluas_RGB_15_11400_0_15400_4000.png,3267.86669921875,3574.89794921875,3690.83154296875,3980.46044921875,0.2464586496353149,Flora_Pluas_RGB,15,11400,0,15400,4000,3479.34912109375,3777.67919921875,14667.86669921875,3574.89794921875,15090.83154296875,3980.46044921875,14879.34912109375,3777.67919921875,-79.54115245562845,-2.2294925170456112,0.01,False,6,Mango,-2.22946669,-79.54117238,4.96562261268,0.0,2017.0,P6,0.0,0.0,Flora_Pluas_RGB,11852.370928680191,4966.448625078387,4.96562261268,fruit,0.0,5.337901980937707,2.081781772565705,6,0
Carlos_Vera_Arteaga_RGB_5_3800_3800_7800_7800.png,814.688720703125,2493.3994140625,993.6283569335938,2696.945068359375,0.2597921192646026,Carlos_Vera_Arteaga_RGB,5,3800,3800,7800,7800,904.1585388183594,2595.172241210937,4614.688720703125,6293.3994140625,4793.628356933594,6496.945068359375,4704.158538818359,6395.1722412109375,-79.5934770233737,-1.201457976051425,0.01,False,369,Cacao,-1.20137535,-79.59330187,0.0,0.0,2017.0,P10,280.0,0.0,Carlos_Vera_Arteaga_RGB,6589.937963895908,5474.675748109177,7.957728545960001,cacao,0.0,7.338873345482527,2.862160604738186,369,0
Nestor_Macias_RGB_13_11003_3800_15003_7800.png,957.7437744140624,687.5733032226562,1164.6639404296875,961.2726440429688,0.3318777680397033,Nestor_Macias_RGB,13,11003,3800,15003,7800,1061.203857421875,824.4229736328125,11960.743774414062,4487.573303222656,12167.663940429688,4761.272644042969,12064.203857421877,4624.422973632813,-79.57589418209706,-2.181079514628685,0.01,False,431,Cacao,-2.18111994,-79.57590598,0.0,0.0,2016.0,P8,0.0,0.0,Nestor_Macias_RGB,10425.435833609608,5735.637754084463,6.843646549530001,cacao,0.0,5.444228267440376,2.1232490243017463,431,0
Nestor_Macias_RGB_6_3800_7600_7800_11600.png,758.1535034179688,2087.364501953125,950.8721923828124,2315.889892578125,0.3475265502929687,Nestor_Macias_RGB,6,3800,7600,7800,11600,854.5128479003906,2201.627197265625,4558.153503417969,9687.364501953123,4750.872192382813,9915.889892578123,4654.512847900392,9801.627197265623,-79.57636202039625,-2.18139591876519,0.01,False,89,Cacao,-2.18140898,-79.57628704,0.0,0.0,2016.0,P8,0.0,0.0,Nestor_Macias_RGB,6392.666309371534,8730.283855065107,6.843646549530001,cacao,0.0,5.444228267440376,2.1232490243017463,89,0
Nestor_Macias_RGB_5_3800_3800_7800_7800.png,449.5331115722656,1285.537353515625,651.22412109375,1488.2171630859375,0.3413336277008057,Nestor_Macias_RGB,5,3800,3800,7800,7800,550.3786163330078,1386.8772583007812,4249.5331115722665,5085.537353515625,4451.22412109375,5288.217163085938,4350.378616333008,5186.877258300781,-79.57638122303796,-2.181113888946285,0.01,False,374,Cacao,-2.18108397,-79.57627434,0.0,0.0,2016.0,P8,0.0,0.0,Nestor_Macias_RGB,6527.070794112115,5362.964697580653,6.843646549530001,cacao,0.0,5.444228267440376,2.1232490243017463,374,0
Nestor_Macias_RGB_7_3800_9024_7800_13024.png,619.4585571289062,2525.870361328125,951.8700561523438,2854.994873046875,0.4704698026180267,Nestor_Macias_RGB,7,3800,9024,7800,13024,785.164306640625,2689.9326171875,4419.458557128906,11549.870361328123,4751.870056152344,11878.994873046877,4586.164306640625,11714.9326171875,-79.57636639897338,-2.181512789052509,0.01,False,32,Cacao,-2.18155423,-79.57634562,0.0,0.0,2016.0,P8,0.0,0.0,Nestor_Macias_RGB,5772.712394667765,10235.17018971585,6.843646549530001,cacao,0.0,5.444228267440376,2.1232490243017463,32,0
Carlos_Vera_Guevara_RGB_1_0_3800_4000_7800.png,2577.906982421875,2588.482421875,2889.549072265625,2928.5029296875,0.2379426658153534,Carlos_Vera_Guevara_RGB,1,0,3800,4000,7800,2733.22802734375,2757.99267578125,2577.906982421875,6388.482421875,2889.549072265625,6728.5029296875,2734.22802734375,6558.99267578125,-79.59133320966393,-1.1985537259487415,0.01,False,494,Guaba,-1.19849748,-79.5913461,6.620830150240001,0.0,2016.0,P3,410.0,0.0,Carlos_Vera_Guevara_RGB,4161.664637912466,5875.143040487725,6.620830150240001,fruit,0.0,11.407982841325827,4.449113308117075,494,0
Carlos_Vera_Guevara_RGB_5_3800_3800_7800_7800.png,1243.1680908203125,3025.8916015625,1480.433349609375,3249.232177734375,0.342633306980133,Carlos_Vera_Guevara_RGB,5,3800,3800,7800,7800,1361.3007202148438,3137.061889648437,5043.168090820313,6825.8916015625,5280.433349609375,7049.232177734375,5162.300720214844,6938.0618896484375,-79.5912015504756,-1.1985784761956173,0.01,False,738,Cacao,-1.19848459,-79.59113796,2.54647313471,130.0,2016.0,P3,468.0,0.0,Carlos_Vera_Guevara_RGB,6279.560774454571,5755.053140454958,2.54647313471,cacao,130.0,0.7688229692381249,0.2998409580028687,738,0
Carlos_Vera_Guevara_RGB_5_3800_3800_7800_7800.png,752.1762084960938,1279.020263671875,958.67529296875,1494.6181640625,0.2593400478363037,Carlos_Vera_Guevara_RGB,5,3800,3800,7800,7800,855.4257507324219,1386.8192138671875,4552.176208496094,5079.020263671875,4758.67529296875,5294.6181640625,4655.425750732422,5186.819213867188,-79.59122898090965,-1.198464199074888,0.99,True,101,Musacea,-1.19846335,-79.59117285,14.6422205246,0.0,2016.0,P3,262.0,1.0,Carlos_Vera_Guevara_RGB,5924.543016099828,5557.170326122247,14.6422205246,banana,0.0,9.11725379239417,3.5557289790337263,101,1
Manuel_Macias_RGB_4_3800_3800_7800_7800.png,3644.5703125,3312.721435546875,3858.097412109375,3487.85986328125,0.2479512393474579,Manuel_Macias_RGB,4,3800,3800,7800,7800,3751.333862304688,3400.2906494140625,7444.5703125,7112.721435546875,7658.097412109375,7287.85986328125,7551.333862304687,7200.290649414063,-79.59422363460101,-1.1296004407560476,0.99,True,78,Musacea,-1.1296221000000002,-79.59410391,23.8731856379,0.0,2019.0,P7,0.0,1.0,Manuel_Macias_RGB,8522.015091102256,6725.785726476277,23.8731856379,banana,0.0,25.826785390124357,10.072446302148498,78,1
Nestor_Macias_RGB_1_0_3800_4000_7800.png,3178.2802734375,1757.9293212890625,3388.294677734375,1988.884765625,0.2106111347675323,Nestor_Macias_RGB,1,0,3800,4000,7800,3283.287475585937,1873.4070434570312,3178.2802734375,5557.929321289063,3388.294677734375,5788.884765625,3283.287475585937,5673.407043457031,-79.57644859779133,-2.1811436231483574,0.01,False,424,Cacao,-2.18112739,-79.57637148,0.0,0.0,2016.0,P8,0.0,0.0,Nestor_Macias_RGB,5499.035231148802,5812.824695173415,6.843646549530001,cacao,0.0,5.444228267440376,2.1232490243017463,424,0
Leonor_Aspiazu_RGB_8_7600_0_11600_4000.png,3799.172607421875,329.7673645019531,3994.82275390625,715.9921264648438,0.3074498474597931,Leonor_Aspiazu_RGB,8,7600,0,11600,4000,3896.997680664063,522.8797454833983,11399.172607421877,329.7673645019531,11594.82275390625,715.9921264648438,11496.997680664062,522.8797454833983,-79.57936604996473,-1.150276461289324,0.01,False,351,Cacao,-1.15031417,-79.57931269,0.0,0.0,2018.0,P2,0.0,0.0,Leonor_Aspiazu_RGB,10925.946309180605,3317.474467469929,5.411255411259999,cacao,0.0,3.419771115949197,1.333710735220187,351,0
Leonor_Aspiazu_RGB_4_3800_0_7800_4000.png,1819.8529052734373,3815.19384765625,2164.908203125,3991.572021484375,0.2407497167587281,Leonor_Aspiazu_RGB,4,3800,0,7800,4000,1992.3805541992188,3903.382934570313,5619.8529052734375,3815.19384765625,5964.908203125,3991.572021484375,5792.380554199219,3903.382934570313,-79.57968575356865,-1.15047657341459,0.01,False,302,Cacao,-1.15055673,-79.57958802,0.0,0.0,2018.0,P2,0.0,0.0,Leonor_Aspiazu_RGB,7940.69310127312,5882.205761668666,5.411255411259999,cacao,0.0,3.419771115949197,1.333710735220187,302,0
Leonor_Aspiazu_RGB_6_3800_7600_7800_11600.png,2798.02392578125,1154.559814453125,3036.8974609375,1418.6341552734375,0.396056205034256,Leonor_Aspiazu_RGB,6,3800,7600,7800,11600,2917.460693359375,1286.5969848632812,6598.02392578125,8754.559814453125,6836.8974609375,9018.634155273438,6717.460693359375,8886.596984863281,-79.57963390934357,-1.1507715595449033,0.01,False,293,Guaba,-1.15081124,-79.57960703,3.18309141839,0.0,2018.0,P2,0.0,0.0,Leonor_Aspiazu_RGB,7734.578026677485,8573.291520600378,3.18309141839,fruit,0.0,1.6501432794635962,0.6435558789908026,293,0
Nestor_Macias_RGB_1_0_3800_4000_7800.png,3566.881103515625,1630.7271728515625,3854.260009765625,1923.62939453125,0.5082636475563049,Nestor_Macias_RGB,1,0,3800,4000,7800,3710.570556640625,1777.1782836914062,3566.881103515625,5430.727172851562,3854.260009765625,5723.62939453125,3710.570556640625,5577.178283691406,-79.57642161969069,-2.1811377421407085,0.99,True,10,Musacea,-2.18115729,-79.57637783,14.8013750955,0.0,2016.0,P8,0.0,1.0,Nestor_Macias_RGB,5431.832988853709,6122.6085258508765,14.8013750955,banana,0.0,9.329634979526624,3.638557642015383,10,1
Carlos_Vera_Guevara_RGB_1_0_3800_4000_7800.png,3420.81591796875,1489.3043212890625,3610.51904296875,1644.2396240234375,0.2146189510822296,Carlos_Vera_Guevara_RGB,1,0,3800,4000,7800,3515.66748046875,1566.77197265625,3420.81591796875,5289.304321289063,3610.51904296875,5444.239624023438,3515.66748046875,5366.77197265625,-79.59129078286854,-1.198475948578786,0.01,False,640,Guanabana,-1.19838797,-79.59125056,0.0,0.0,2016.0,P3,420.0,0.0,Carlos_Vera_Guevara_RGB,5133.817020275592,4854.89129861329,6.843646549530001,fruit,0.0,12.44970867982606,4.855386385132165,640,0
Leonor_Aspiazu_RGB_8_7600_0_11600_4000.png,1253.1685791015625,861.8810424804688,1860.67919921875,1548.25341796875,0.4593026638031006,Leonor_Aspiazu_RGB,8,7600,0,11600,4000,1556.9238891601562,1205.0672302246096,8853.168579101562,861.8810424804688,9460.67919921875,1548.25341796875,9156.923889160156,1205.0672302246096,-79.57949719461618,-1.1503168440311131,0.01,False,443,Cacao,-1.15041518,-79.57939689,0.0,0.0,2018.0,P2,0.0,0.0,Leonor_Aspiazu_RGB,10013.011575919769,4385.513336315517,5.411255411259999,cacao,0.0,3.419771115949197,1.333710735220187,443,0
Nestor_Macias_RGB_8_7600_0_11600_4000.png,3303.276611328125,2778.37890625,3544.056884765625,3024.310546875,0.3059817552566528,Nestor_Macias_RGB,8,7600,0,11600,4000,3423.666748046875,2901.3447265625,10903.276611328123,2778.37890625,11144.056884765623,3024.310546875,11023.666748046877,2901.3447265625,-79.57595988026326,-2.1809742089344635,0.01,False,128,Cacao,-2.18107196,-79.575958,0.0,0.0,2016.0,P8,0.0,0.0,Nestor_Macias_RGB,9874.906597671608,5238.533132149308,6.843646549530001,cacao,0.0,5.444228267440376,2.1232490243017463,128,0
Flora_Pluas_RGB_17_11400_7600_15400_11600.png,1545.83203125,373.2205505371094,1717.337158203125,535.8004150390625,0.2489365339279175,Flora_Pluas_RGB,17,11400,7600,15400,11600,1631.5845947265625,454.51048278808594,12945.83203125,7973.220550537109,13117.337158203123,8135.8004150390625,13031.584594726562,8054.510482788086,-79.54123796455984,-2.2297255766217203,0.01,False,170,Cacao,-2.22969209,-79.54139489,0.0,0.0,2017.0,P6,0.0,0.0,Flora_Pluas_RGB,9104.9975694602,7569.3789454484595,7.957728545960001,cacao,0.0,7.338873345482527,2.862160604738186,170,0
Carlos_Vera_Arteaga_RGB_14_11297_7600_15297_11600.png,2039.988525390625,1872.89501953125,2236.029052734375,2078.02490234375,0.2158320248126984,Carlos_Vera_Arteaga_RGB,14,11297,7600,15297,11600,2138.0087890625,1975.4599609375,13336.988525390623,9472.89501953125,13533.029052734377,9678.02490234375,13435.0087890625,9575.4599609375,-79.59266609190621,-1.2017434465759147,0.01,False,327,Cacao,-1.20150625,-79.59292826,0.0,0.0,2017.0,P10,295.0,0.0,Carlos_Vera_Arteaga_RGB,10612.390036366276,6932.96873039356,7.957728545960001,cacao,0.0,7.338873345482527,2.862160604738186,327,0
Nestor_Macias_RGB_11_7600_9024_11600_13024.png,953.6421508789062,2362.578857421875,1239.7216796875,2658.6826171875,0.391514778137207,Nestor_Macias_RGB,11,7600,9024,11600,13024,1096.1819152832034,2510.1307373046875,8553.642150878906,11386.578857421877,8839.7216796875,11682.6826171875,8697.181915283203,11535.130737304688,-79.5761068346429,-2.1815018004849174,0.01,False,118,Cacao,-2.18146099,-79.57602856,0.0,0.0,2016.0,P8,0.0,0.0,Nestor_Macias_RGB,9128.16798006869,9269.141949834724,6.843646549530001,cacao,0.0,5.444228267440376,2.1232490243017463,118,0
Manuel_Macias_RGB_4_3800_3800_7800_7800.png,1333.656005859375,632.4671630859375,1636.3739013671875,898.5223388671875,0.2500529289245605,Manuel_Macias_RGB,4,3800,3800,7800,7800,1485.0149536132812,765.4947509765625,5133.656005859375,4432.4671630859375,5436.373901367188,4698.522338867188,5285.014953613281,4565.494750976562,-79.59437461977352,-1.1294509701579525,0.99,True,30,Musacea,-1.12940598,-79.59425438,16.8703845174,0.0,2019.0,P7,0.0,1.0,Manuel_Macias_RGB,7017.752970248406,4438.68830467505,16.8703845174,banana,0.0,12.32813736923837,4.807973574002964,30,1
Nestor_Macias_RGB_13_11003_3800_15003_7800.png,1640.4510498046875,504.7294921875,1949.89697265625,846.0682373046875,0.5334535837173462,Nestor_Macias_RGB,13,11003,3800,15003,7800,1795.1740112304688,675.3988647460938,12643.451049804688,4304.7294921875,12952.89697265625,4646.068237304688,12798.174011230469,4475.398864746094,-79.57584784017159,-2.181070407040409,0.99,True,324,Musacea,-2.18114003,-79.57587622,20.6900942195,0.0,2016.0,P8,0.0,1.0,Nestor_Macias_RGB,10740.386815235805,5943.783478443537,20.6900942195,banana,0.0,19.041243742444447,7.426085059553336,324,1
Flora_Pluas_RGB_21_12782_3800_16782_7800.png,606.4674072265625,3078.250732421875,926.9956665039062,3411.886962890625,0.6387335062026978,Flora_Pluas_RGB,21,12782,3800,16782,7800,766.7315368652344,3245.06884765625,13388.467407226562,6878.250732421875,13708.995666503906,7211.886962890625,13548.731536865234,7045.06884765625,-79.54121403256973,-2.2296705685973226,0.99,True,4,Musacea,-2.22956993,-79.54114283,15.4379933792,0.0,2017.0,P6,0.0,1.0,Flora_Pluas_RGB,12217.230408192485,6158.6692385404685,15.4379933792,banana,0.0,10.205158773910622,3.980011921825143,4,1
Manuel_Macias_RGB_1_0_3800_4000_7800.png,2226.336669921875,2837.863525390625,2398.361572265625,3036.28564453125,0.463402271270752,Manuel_Macias_RGB,1,0,3800,4000,7800,2312.34912109375,2937.074584960937,2226.336669921875,6637.863525390625,2398.361572265625,6836.28564453125,2312.34912109375,6737.0745849609375,-79.59457266271524,-1.1295741627501337,0.99,True,39,Musacea,-1.12959625,-79.59451447,11.1408199643,0.0,2019.0,P7,0.0,1.0,Manuel_Macias_RGB,4417.609851855788,6452.227201798724,11.1408199643,banana,0.0,5.093951400241334,1.9866410460941204,39,1
Leonor_Aspiazu_RGB_3_0_9855_4000_13855.png,3880.38134765625,2332.82080078125,3993.954345703125,2547.0791015625,0.2466422617435456,Leonor_Aspiazu_RGB,3,0,9855,4000,13855,3937.167846679688,2439.949951171875,3880.38134765625,12187.82080078125,3993.954345703125,12402.0791015625,3937.167846679688,12294.949951171877,-79.5797897251719,-1.150973320264416,0.01,False,513,Cacao,-1.15101554,-79.57971214,0.0,0.0,2018.0,P2,0.0,0.0,Leonor_Aspiazu_RGB,6594.927553963979,10733.477055745969,5.411255411259999,cacao,0.0,3.419771115949197,1.333710735220187,513,0
Carlos_Vera_Arteaga_RGB_6_3800_7600_7800_11600.png,2373.04931640625,295.94049072265625,2525.814453125,451.73779296875,0.2816823124885559,Carlos_Vera_Arteaga_RGB,6,3800,7600,7800,11600,2448.931884765625,373.3391418457031,6173.04931640625,7895.940490722656,6325.814453125,8051.73779296875,6249.931884765625,7974.339141845703,-79.59333354303897,-1.2015996362320631,0.01,False,317,Cacao,-1.20146766,-79.59330786,0.0,0.0,2017.0,P10,281.0,0.0,Carlos_Vera_Arteaga_RGB,6525.44694952879,6503.056383668874,7.957728545960001,cacao,0.0,7.338873345482527,2.862160604738186,317,0
Manuel_Macias_RGB_3_3800_0_7800_4000.png,3831.171142578125,3408.541015625,3991.324462890625,3796.05517578125,0.3566805124282837,Manuel_Macias_RGB,3,3800,0,7800,4000,3911.247802734375,3602.298095703125,7631.171142578125,3408.541015625,7791.324462890625,3796.05517578125,7711.247802734375,3602.298095703125,-79.59421298092214,-1.1293963285137048,0.99,True,82,Musacea,-1.12927249,-79.59413297,24.8281130634,0.0,2019.0,P7,0.0,1.0,Manuel_Macias_RGB,8231.499657873497,3026.0257337121484,24.8281130634,banana,0.0,28.07704295686189,10.95004675317614,82,1
